period,"Akron, OH Metro Area","Albany-Schenectady-Troy, NY Metro Area","Albuquerque, NM Metro Area","Allentown-Bethlehem-Easton, PA-NJ Metro Area","Atlanta-Sandy Springs-Marietta, GA Metro Area","Augusta-Richmond County, GA-SC Metro Area","Austin-Round Rock-San Marcos, TX Metro Area","Bakersfield, CA Metro Area","Baltimore-Columbia-Towson, MD Metro Area","Baton Rouge, LA Metro Area","Birmingham-Hoover, AL Metro Area","Boise City, ID Metro Area","Boston-Cambridge-Newton, MA-NH Metro Area","Bridgeport-Stamford-Norwalk, CT Metro Area","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","Cape Coral-Fort Myers, FL Metro Area","Charleston-North Charleston, SC Metro Area","Charlotte-Concord-Gastonia, NC-SC Metro Area","Chattanooga, TN-GA Metro Area","Chicago-Joliet-Naperville, IL-IN-WI Metro Area","Cincinnati-Middletown, OH-KY-IN Metro Area","Cleveland-Elyria-Mentor, OH Metro Area","Colorado Springs, CO Metro Area","Columbia, SC Metro Area","Columbus, OH Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area","Dayton, OH Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Denver-Aurora-Broomfield, CO Metro Area","Des Moines, IA Metropolitan Statistical Area","Detroit-Warren-Dearborn, MI Metro Area","Durham-Chapel Hill, NC Metro Area","El Paso, TX Metro Area","Fresno, CA Metro Area","Greensboro-High Point, NC Metro Area","Greenville-Anderson-Mauldin, SC Metro Area","Harrisburg-Carlisle, PA Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area","Houston-Sugar Land-Baytown, TX Metro Area","Indianapolis-Carmel-Anderson, IN Metro Area","Jackson, MS Metro Area","Jacksonville, FL Metro Area","Kansas City, MO-KS Metro Area","Knoxville, TN Metro Area","Lakeland, FL Metropolitan Statistical Area","Las Vegas-Henderson-Paradise, NV Metro Area","Little Rock-North Little Rock, AR Metropolitan Statistical Area","Los Angeles-Long Beach-Anaheim, CA Metro Area","Louisville-Jefferson County, KY-IN Metro Area","Madison, WI Metro Area","McAllen-Edinburg-Mission, TX Metro Area","Memphis, TN-MS-AR Metro Area","Miami-Fort Lauderdale-Miami Beach, FL Metropolitan Statistical Area","Milwaukee-Waukesha-West Allis, WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","New Haven-Milford, CT Metro Area","New Orleans-Metairie-Kenner, LA Metro Area","New York-Newark-Jersey City, NY-NJ-PA Metro Area","North Port-Bradenton-Sarasota, FL Metro Area","Ogden-Clearfield, UT Metro Area","Oklahoma City, OK Metro Area","Omaha-Council Bluffs, NE-IA Metro Area","Orlando-Kissimmee, FL Metro Area","Oxnard-Thousand Oaks-Ventura, CA Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Phoenix-Mesa-Glendale, AZ Metro Area","Pittsburgh, PA Metro Area","Portland-Vancouver-Beaverton, OR-WA Metro Area","Providence-New Bedford-Fall River, RI-MA Metro Area","Provo-Orem, UT Metro Area","Raleigh-Cary, NC Metro Area","Riverside-San Bernardino-Ontario, CA Metro Area","Rochester, NY Metro Area","Sacramento--Arden-Arcade--Roseville, CA Metro Area","Salt Lake City, UT Metro Area","San Antonio-New Braunfels, TX Metro Area","San Diego-Carlsbad, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","Seattle-Tacoma-Bellevue, WA Metro Area","Spokane-Spokane Valley, WA Metro Area","Springfield, MA Metro Area","St. Louis, MO-IL Metro Area","Stockton, CA Metro Area","Syracuse, NY Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area","Toledo, OH Metro Area","Tucson, AZ Metro Area","Tulsa, OK Metro Area","Urban Honolulu, HI Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Wichita, KS Metro Area","Winston-Salem, NC Metro Area","Worcester, MA-CT Metro Area"
2004-10-01,78.7552302883484,80.1438803943211,79.4669035739872,81.3638173403269,74.9082565656852,80.6841344682601,70.7547771061571,77.7555607355012,76.2367090988854,80.1514913779594,80.2966025376232,80.1358173309658,79.8350826432232,81.1259128085873,80.2347669915801,79.5494878436306,78.5706145818905,74.186379531051,78.9763214678911,77.6902495308415,79.2650187755591,78.4597445536898,79.0222615416991,80.1926185701795,78.730333612431,73.9010442915013,80.7127650344539,77.3588686547373,74.9283510442437,80.6069721250461,79.8579287820265,76.168913999311,79.1247705314956,77.2427239076595,79.6539805689845,81.4014741221982,82.7727568544912,81.3647565093808,79.6467089062432,80.3989575412852,79.5043171329476,78.351765394524,79.5388233998704,80.3619041201671,78.9329769881294,76.6256717821582,79.8696146017599,77.2201071294694,81.1402777097101,80.3181342844256,79.649515043479,79.9374390883709,74.4175980334746,79.8389519773473,81.9200337070351,87.0589332233423,81.252921194141,77.7409472487643,77.0902607952934,77.4882868253283,77.4014424119639,80.7498857094979,79.1611429586775,77.1207575835833,79.9302940086907,76.9923579563715,83.8981517963866,76.1186265519532,80.6214502185297,75.9115289933453,81.7669872730963,79.457436395505,78.6054249469732,79.198759301676,80.9418982448824,80.5035044698331,71.3874025377899,81.1539147369,80.3216885805242,83.4318558985994,79.2764669348533,82.2718077315542,76.4234538677911,80.4521077771788,82.6470712674041,80.8385493428688,78.847355109261,80.5606887523223,77.0276004660823,79.1152287918387,78.575134927762,80.5434162088116,73.7454283446272,79.3043016417295,77.1788076676861,80.4858748679295,81.1735023689704,82.7698253851717
2005-01-01,81.7073862160925,83.4335233651514,80.6404013730643,83.0694401364723,78.0365534730048,82.3950072525582,72.5703684545452,79.7444908580783,79.1997938318837,80.8680156252892,81.9297210859549,81.7935271169699,82.5942427837973,83.1470788878136,82.6592691570593,81.2911822860937,82.1539515638119,75.2792682016696,81.3888268686041,79.9969421505033,82.412391982277,81.492342768974,81.1863720294355,82.3420523651466,81.8162496554342,75.2879439600231,81.9058268612558,80.1850052302521,76.0230578045637,82.3336851173721,81.1342917854615,76.8738940246133,80.7666591639889,78.8521727243696,82.0796195499183,83.0668394527428,84.3580573971839,83.375620263543,81.0966778435159,83.2952735602392,80.8476282091421,80.0989365026681,81.9358578261132,81.4725997948198,81.3117900475317,78.2744824199596,81.0722318341103,79.6954177266044,82.5771730963142,82.3096607551689,83.1679998424363,81.0351772325989,76.8160805858598,81.492210026266,83.7502051718021,87.6443066006211,84.053871169635,80.0450834494409,78.1889189312444,78.620441332352,79.4448229470892,82.5308687001521,81.2622424297551,79.0762258903111,82.7763622512941,78.627964059305,86.2512927791368,79.1602578871303,81.7230082963718,79.0216753468429,84.4248739855579,81.4162972033525,79.0679097439542,81.2908099140735,82.5183582231538,84.9984441094647,72.5496833641841,82.2572846297868,83.203851669018,86.1623787314583,82.6006602149376,83.2518574493825,77.5936735562223,81.2715516626861,85.3858120358453,82.9231269942987,81.2643882329453,82.7622070959644,78.5879649854334,81.8514101118007,79.539131848322,82.4176110630177,77.0268454637363,80.5158989734825,80.1748874174317,81.1880297330004,82.3881541048717,84.9272215955799
2005-04-01,82.5860184634996,84.1120948980094,81.3007682789008,84.3822511794638,78.9700413339997,83.0063232219467,73.228412112055,82.1376663873443,81.8219741613588,82.2158947284901,83.1154903140668,82.5741767336676,85.5614500032858,83.9955833550963,82.9784456196383,82.6100732519253,83.4766370628569,75.7390082233703,83.2992479831536,80.1885950263307,83.4167917467593,83.245786979102,82.847817811046,83.9570003462747,83.3125548763602,76.0830953789287,83.4388392777316,81.8677194566756,77.9062241964613,83.3625427636433,82.5869475666903,77.4558123610356,82.1463993755134,80.5622477612242,82.6575972167743,82.7480159611278,83.7474203151926,84.5861098252452,83.0591907391575,82.9641520592492,81.6066204576129,83.0690991388761,82.8610411351275,82.0643290252791,83.2640459314242,80.2521799546557,82.2238005108021,81.5320041638337,83.0322916343312,83.0898901575336,83.763165949611,81.7585631007383,79.5610691954867,82.8332987350289,86.0696379356806,87.824073528247,86.4650154124453,80.9238771079005,80.7308971185827,81.5810328569838,80.2807258942985,82.1129547082857,82.4925234546423,80.3208756121899,85.0640008654759,82.0976192376166,88.6018842954851,81.505033492017,82.708241033494,80.2998226641822,86.6342294039465,82.2048556083868,79.0645433684508,84.7070236191518,83.7477169661345,87.0868105743212,73.4471489538614,83.7706731339544,85.5710099690422,87.6672145265472,83.4807866708892,83.4697689199621,78.9333076756143,80.7487523062675,86.0097509836115,83.8772604348997,82.5856224243995,83.7776585427349,82.6559727455202,83.0562402317847,81.6543237421903,82.1213915480104,78.1601199007729,83.1344454325809,83.0851433653987,82.0270793753666,83.0954721719577,85.970417671497
2005-07-01,84.8782175922119,86.3437335726411,85.3443445143485,87.3047388803132,79.6372673716914,84.3806196051006,76.5515100967564,84.9535675840603,84.2298586795365,84.7276135009663,84.6651021509954,84.3441814676558,89.2146524413355,85.3351539798424,85.9154225809846,85.9447205022196,85.9265964553781,77.8624064614595,85.2585404634157,81.6173913756777,86.2209667914406,85.6842832281653,85.6111862511644,86.312273093928,85.0720638813758,78.9854203123676,85.1544127774153,85.3992272637759,79.6472962358094,85.1206665778358,85.3301155173244,80.0534115257556,83.0316805617889,85.2179150691556,84.1048522220067,84.6754703164403,86.5566529227905,86.761190700334,85.6248578545552,85.8359320572525,84.2926655968489,86.257325036683,85.2996855660882,84.745232537365,85.1581525205521,84.4554161106637,84.2711348982155,84.9060549365451,85.0267106942639,85.9253897616692,87.0457026530583,84.5246763128598,82.78013180162,86.2924466644365,90.2305744623065,89.0516325013876,88.7196024915463,83.4332261864687,85.4939836749067,84.841817709498,83.7314168873075,84.6948721970316,85.0587193130158,82.7892438288082,86.6232392996215,86.2275084763405,89.7897451960418,84.0773360976658,85.4655623875578,80.9284492236571,90.1350750925428,85.0832002325512,81.9008802497267,88.9930237225565,86.8143051308838,88.4202357769605,77.3361914323307,86.6821394986597,89.8939665344904,90.1890436207814,86.2649949588982,86.355054745209,81.584305260487,84.3533402273501,90.1433947985519,85.5790301624371,85.612571851853,88.2179682858992,86.638791379531,86.0495679503509,85.0703414061999,84.3251793436386,80.5770961529163,86.2666539048489,87.220226257841,84.9247952655026,84.6968189566004,88.6370663495156
2005-10-01,87.5819549157916,91.6648033902537,87.9563569637695,90.7482821183513,81.6879853750523,88.0600315658356,80.036065594607,88.4544633820021,88.085068076641,88.5253493410726,88.4242922306294,87.9384665871672,90.1975191605475,88.3653740596445,89.2548851208691,91.2020769868757,90.224806418206,80.9795876469457,88.4829471474031,84.7744614350705,87.9247398500264,88.7909216647073,87.541884192193,88.6423276684826,88.6260392673692,81.9328529145679,88.8363184088102,88.8677588743989,83.4542952719781,89.1396178695047,88.3352033052124,83.0076326967688,87.0093926822141,88.9423783539042,87.4352700402549,87.3744081489276,89.5751693560828,92.1643640701319,89.0277047540608,88.4897499138067,87.9492697555763,89.269634147387,88.4264374038957,88.3782902170994,91.5492094763752,89.9257268600227,88.4524928560694,88.3714072509266,87.8231538748602,89.392025861057,89.9692091716527,88.412736578368,86.9629186143566,89.0175317443236,93.6326586878387,89.8335241209165,91.0944038894961,86.85622125913,89.1094317095498,90.2004054499405,87.6086856648568,88.7471237803279,88.0399825303039,87.2955701152206,90.6557871105083,91.7126025000568,91.0324867706145,87.3677671601725,88.3825802461722,84.3976399173151,94.5292387568415,88.4867168687728,83.2896502072063,96.2342229305932,90.5034846383411,90.5073506303227,81.9156865256043,89.5583424100833,92.2262455922444,95.7535613599995,90.431071204801,89.8206504104221,83.1968586554965,86.9604657062593,97.4357267170838,88.4977813348189,89.6062379020909,91.6537831045361,88.6652295021881,89.0386712138275,90.2449112788427,88.3649866598319,87.0639490959667,88.6238964020985,89.9605613882873,87.4181840258322,87.2442277646646,91.7777723102961
2006-01-01,89.6446199252926,94.7098351633792,90.0678588032803,93.646052504706,84.3527836756456,88.9557826268826,82.4211529116442,91.7374091564653,90.4110022787954,89.4059886066627,89.8703303154836,90.3683298959813,91.323583765132,90.1063737836255,89.2557125121084,95.8887132602688,92.4258600451108,84.133118970877,89.3501872518235,87.1049493089599,90.1068696670623,89.7314529644882,89.7715402719138,90.1785426777028,90.5470357651099,84.0516378544907,89.7666597130541,92.3044549487761,84.3482737333565,89.5748196382639,90.5195439783796,83.5288435282164,88.8309833081156,93.6949620636317,89.055916814545,88.6797684764952,91.4865674039504,95.3065407311413,90.7780303421869,89.8387409905066,89.5298330527261,91.0017123494875,89.6313373196047,89.5270384726513,93.392301974698,95.3539616064002,89.6140454133924,91.4301924971752,89.6894267632065,91.9951790469404,91.0286338098552,90.7979017719715,89.7871048212209,92.5677181247023,95.10705105159,90.6057515573482,94.9261265296697,88.4006409860768,90.4475158328761,94.0182603759679,90.0163811445849,91.5442797040597,89.3188579288108,89.9444077148632,94.1460756820304,95.0134435992832,92.5611432908781,89.5380656999373,89.7607351633551,87.1054002696362,97.3511147406115,89.8704576839026,85.3107934579771,99.0336074778937,92.056197097797,92.6055959014913,86.3913179625838,91.2199758561045,93.7476299597473,98.4589437509346,92.893053486174,91.8372345874613,84.6359699750535,89.56113795912,101.922609106973,89.9470720775832,92.5213368681077,94.134901355779,91.0818406814765,91.1347579711826,93.2052601770721,89.2183592648034,88.995150189435,90.9048467249782,91.7745521110512,88.5948758501238,89.5469897694858,94.1572412461331
2006-04-01,91.4288223685524,99.3691013524802,91.0084584044466,95.5908687308631,86.8366508263692,89.9341353282333,83.6530283964185,95.1623342467039,92.3425900069544,90.9762995165589,91.0631040995378,93.7026251165353,92.6671636974248,92.7920360865236,90.9565535820305,99.0130300337294,95.4743208378234,86.9217355696808,90.7417037896587,89.7745298384054,91.1960306477112,90.7567997800174,92.249487994298,91.0725683527921,92.6188413010411,87.4794730347108,91.4045473886021,95.5266335970657,86.762532774098,90.8700920656283,92.1806824057697,86.2861594276099,90.5480806578813,98.205114961228,90.6315834987226,90.2601325145819,92.3251926127229,96.6290888495447,91.3245469378182,91.3256572910403,91.1402256809992,92.6553417724751,91.2455975385798,90.6848580714712,95.2508193048401,97.9088003273712,90.8305850369299,94.6344773025538,91.1202569345255,94.2747667152807,92.3835666478927,92.2098192344607,93.4642422598734,94.0319803336835,97.0734819563011,91.5677260108845,96.5233312314203,89.6990815283111,91.5820834426187,96.8515747138748,91.6205906602306,92.5924658383989,90.7594854220583,91.5220335817434,98.0871296975224,97.6067081629874,94.0439084033905,91.5844642926039,91.8038450674646,88.5718962427849,98.4887038620163,91.6030123302036,86.8011409559251,100.674199368027,93.5824254279449,95.7913345966443,89.6927379095352,93.0778781937383,97.2129562651196,99.521727559514,96.1205805276808,93.1998581361371,86.936140541611,92.1446331559424,104.649957342722,91.5967097899485,97.847130374755,94.80710622925,94.8028369640706,92.6522761611984,95.0951377878115,91.6514211493731,92.6040061672971,93.2873141797016,92.9631458959149,90.4088210132337,91.3827610280708,95.4369801861934
2006-07-01,92.2792732531647,100.223221958464,95.7706924805402,97.9150271431538,91.2677031839001,92.3963950910597,88.2519749578538,99.0843504252743,95.0804545704541,93.0634433223582,93.5614096808656,96.4072842557251,95.5585846089365,94.836077821483,93.6647590211801,100.794348605298,97.4046011198276,91.4329449633443,93.4029345291602,92.5954331754917,95.3991604542299,94.5709544328038,95.4928327299053,94.8553471209691,96.5737717123465,91.072176619786,94.8023291228354,98.9208117201798,90.4418668478239,94.5043329887357,95.1662708997202,91.007731351713,93.018827891852,100.574419678636,94.0446734167761,93.9849221204697,94.2882526029215,99.5957263041514,94.7748085350542,94.350236253875,93.8600234058155,96.1471500001442,94.4153056490089,94.3894050058328,96.7160118702439,103.00940670146,92.5793272791738,96.9002809629202,93.5259272720874,96.4282763803713,93.8193037766151,95.1105448458193,97.6831808168131,96.7272093644488,98.5260258318148,94.2939013118802,97.5825507358146,90.1902645524129,95.0674686543253,99.5039128312879,93.2924626997411,93.7087796843161,94.7989283182469,95.3198028194149,100.729621741432,98.4381691976766,96.6542367580776,95.0527514395185,94.459958639237,90.451360251798,100.25493808136,94.9612061069891,90.592604107433,103.202821467857,95.2610733970996,98.3843180759931,92.488926448832,94.7060703766054,101.133440067185,100.817815837157,98.5712919547784,94.6062888279372,90.7622346354657,95.4279314870996,105.868150970039,94.9455642838087,101.095037627769,96.9557231617469,99.064137586593,94.5716344327977,96.7849562216466,94.0642350966293,94.8846135795822,95.1697850346947,94.9937957567319,93.8658785485176,95.2019062696479,98.0733297267302
2006-10-01,94.1698761153991,100.327214354907,97.3809700952748,99.2998068001776,94.2310034288108,94.1351890067917,90.7669201057942,100.203186192552,97.6073738853869,95.2285478167324,96.0797949418914,97.4333858579046,97.5162071952377,97.5718382010287,94.331410214296,100.411047915542,99.4679645253356,94.8602565721592,95.1817564439467,94.4725596005509,96.4129187715953,96.5944206480409,96.4904393027741,95.8219907018503,98.1704482525759,93.0561443315258,96.6695166979788,99.7088460898442,92.7814500090009,95.8187932160735,96.6722314890431,91.2197268344105,95.5645717498134,101.190675418587,94.9296973370102,96.1178818456434,96.0588388925293,99.880015896868,97.5757276418535,95.6190438186144,96.0557516452561,99.4305495889109,96.913092093369,95.7154258263046,99.4279464634667,102.826780104833,93.8585869086712,98.7209757736835,94.4190524524819,97.9897575918482,94.8825239802692,96.2189792693758,99.371930438128,97.0022145667391,99.0824280175721,97.597734088641,99.197609067784,92.3423836492367,97.6766214031854,100.072273509924,96.0982003824666,95.1132257019305,95.8635247301383,98.1448291633019,101.474706817102,99.1091069170354,98.4773026862939,98.4367565549809,96.1959080094253,92.2553498967539,100.028527271042,95.9672660268803,93.01286928177,103.97819551408,96.2474405654256,99.6206030039275,93.8709811431257,96.3666677629354,101.66893441312,100.177429816403,99.1350958033114,95.9713120617856,93.8903522637449,96.9494845825326,105.189900201934,97.5558111771965,103.040688453546,97.6812081551531,99.5092648130783,95.6852475078524,98.6853488880331,95.2474565523229,96.6958709273698,96.9027172174555,97.852404695099,94.804364694912,95.809039292548,98.7462289462419
2007-01-01,93.8466439625516,100.556359534958,97.4134800540615,100.021415641674,94.923366368069,93.844915779087,92.4492333687714,99.9461233616978,98.3771938167671,95.8564875872033,96.3899722417551,99.2085041781951,98.084740543182,98.3983586978856,95.0333474755781,102.302972780694,101.059634254736,96.4018155428551,96.530607305051,94.3990597551143,97.8023707870771,97.037516997212,97.0134372190728,96.5561139029245,98.8378183611885,94.2904840210833,96.7934668936667,99.4623424843721,94.686016988777,96.0949472059622,98.4114977479,93.9255249585821,96.6257367845253,101.809946582971,96.1249156896897,96.0156752196074,96.9622138428343,99.9594518688122,99.4185063717003,97.4039798539628,96.1799987508241,100.001112420389,98.3551539665151,97.1712595718786,98.7697532756719,101.358046950888,95.8150299962698,100.488981653744,94.8352947932226,98.8156493216618,95.8084472897013,96.9230570666781,100.237280694014,96.435934912607,99.5482888947293,99.1736567157523,99.4736464752319,91.6180608240092,99.0495284928766,100.672383913609,97.011722288564,95.433620837471,96.8228536293688,99.5705469282542,101.944953638531,100.154343565441,99.4946344598476,99.7255895760135,97.1719500797527,95.0301009247673,100.254701172577,96.9522903518911,95.4406002660935,104.616551634435,96.603605632696,100.510436053295,95.7220695223427,97.3921224120348,101.522851919958,100.058815465363,99.6223926578071,96.9226247338246,95.8343000710335,98.3008876073393,104.879756108496,98.9876781403947,104.203849324567,98.2353369106027,100.120899404316,95.8725441832117,99.6641850234728,96.9500045081155,98.1668759735722,98.1646345355461,98.9054737619005,95.9217925622028,96.5222137275826,99.5001929011816
2007-04-01,97.3722809774916,101.648638157923,98.5695423727151,100.848405810822,97.4902329602757,97.7190469578619,95.5344762463232,101.199635040593,99.4781272993332,96.9999107866812,98.2861003361499,100.897057024012,100.539427304131,101.450086645203,95.3803784045596,102.939156016901,102.153686720905,96.4019457596677,97.9030095990981,97.1460613298247,99.574514641356,98.4878963120627,98.2632970879949,97.6018390485227,101.483791245303,95.4271128178414,98.1312669481235,101.114184077931,97.0177051028638,96.9217066184221,100.30122960553,97.0299136394604,98.2152974053447,102.651150855139,97.8974565599039,96.7017077320629,98.4810983633879,100.792807632464,101.309450742379,99.07582112263,97.6173916586663,102.129431400752,101.183468325404,98.1829039837865,101.479130212515,103.048371030695,96.9824177675729,103.822995627937,96.6400940597466,100.185513062757,96.4102716492781,98.1580156424883,103.588421277984,97.3566396245896,100.520901786655,101.713646353688,100.640634803525,95.2685510362243,102.942222010592,102.316440543654,98.3287597048294,97.5146602206503,97.4266641569496,102.532264145495,103.818657435801,102.219277638711,102.186826006646,103.493162240827,97.4968888849525,97.504197104134,101.625320370211,96.316322693746,97.7558414764262,105.57970911034,97.2670343182333,101.810857620205,98.0901791571564,99.1775164827796,103.457639385106,103.127746478,101.56033751715,98.0532170645798,97.5739612647858,99.5799475653149,104.986341864515,100.88229380761,104.797174417743,98.0459623564559,101.575904502631,97.36603628631,101.699975083272,97.0606920576817,101.295059627641,101.352290387854,100.977642938769,96.6507818397076,97.6781608772587,101.540512561246
2007-07-01,98.8523606164265,101.558658556197,100.214728883877,101.649075305379,99.3460021364521,99.3761344753475,97.0649995987879,102.069762563436,100.722283664294,98.0013424559894,99.9782136721686,101.734170365072,103.249868375215,103.589147688062,96.5798325202761,103.877372691798,102.366116098892,96.8157258006491,98.6531731307958,100.104746544231,99.9117232000902,99.833837787361,99.4638134752994,99.1599694999887,102.618090253694,96.0713418572567,99.2233194836873,102.588875427587,97.9451494898809,98.3145444303584,102.177950885283,99.9521951043421,99.2727230355291,103.120440799504,98.0589858541266,98.331312193238,100.564640562066,101.674306774479,102.048647634577,100.861350076653,99.6011186949617,104.082097738236,101.714291428283,98.773999204059,103.071502614479,104.704143114045,97.8655420530307,107.528188841258,97.6412442702378,100.815961582891,97.6523701968919,98.5524369326392,105.102699124729,97.5873290880194,100.766966045207,103.187991312496,102.259511100046,97.0569347549089,105.858118540628,103.173479855223,100.102634986587,98.722647923619,98.2532409183289,104.344007668216,106.195552643935,103.296395217879,103.972800556681,104.871476703581,98.6314910022224,99.5288589300469,102.445749328153,98.2269643810144,99.8868664020857,106.064145610067,97.8209162065787,101.789528687854,98.7420191216023,99.1654000141405,106.282800671318,108.798742348098,104.124677186275,98.8893727387583,101.0304511252,101.018029917736,104.669889172491,102.229485873845,104.707154359425,98.0822881620983,103.405807324616,97.9558920853369,102.180605637286,98.0454446524435,104.457525460852,102.619250116719,102.978760606887,97.779339508122,98.4873925320603,102.235561712134
2007-10-01,99.8086240909495,102.402190430855,101.085762565858,102.405960680746,99.1637502717208,100.019872769493,97.7844371061029,101.050683501478,102.018665799584,99.8839430827363,99.9366362122466,101.871051082014,103.8205991616,103.731855199366,98.2785636274611,102.897333052122,102.830567433464,97.7815828465892,98.9235275851841,100.393702290136,101.526944331767,100.197622480827,99.140612485127,99.3060779894661,101.266719410263,96.5267426377437,100.051786338864,102.530570032998,100.309373939506,98.9822672205128,101.714501129443,100.023718990006,100.721828432508,101.675824950866,99.0162703061799,98.7086458261067,101.775365938239,102.606525577823,102.394084232395,100.114302802816,99.1611541607737,104.600918249725,102.408249162795,99.6177975811245,103.364159586085,104.431624293809,98.7409820721388,108.014419357885,97.9429425358018,101.322294472205,98.475377917788,98.9889085884738,104.657902338384,99.2165117065252,100.742852799986,103.671927051437,102.31259902737,98.9641484983585,107.063545844935,102.869131573645,101.517971532868,98.2804493912466,98.6710593515223,104.449581980437,106.028464299337,102.54277212561,104.212725709499,104.548297210107,100.0859271055,100.863619331881,102.756757362167,100.454642195647,100.253199288991,105.319432460068,98.420970425407,101.539514815175,100.081168485447,99.5463636737857,106.687239709895,111.297259127044,105.925983752126,99.3781457661199,102.967496400646,101.759008831921,103.01358929773,102.019483597699,103.637950152947,98.9209461550437,103.505462983803,98.0020125365978,103.255900166197,97.8179327488332,106.994130438368,102.992085670153,104.363597040997,97.8244830576717,97.828356012719,102.553733011443
2008-01-01,100.207620471889,102.552467405153,101.560405312228,102.70247085765,97.1052255314887,99.8752516156022,97.6666133227672,101.315473057389,100.790623819531,99.9071700072218,99.8715453768997,101.788978503769,102.770833337571,103.251744226645,98.7067577790968,100.931068824409,102.261929093172,97.7974119120575,98.8059127145906,99.656994927442,100.657674221042,100.191958763204,99.1308455882614,98.5043332092358,100.173837912296,96.2597418719044,99.9411046066545,101.54280832817,100.617775360184,98.7743334985386,100.192523454643,100.801573111652,100.937325249252,100.905423177228,98.9085714446959,98.9157936274764,101.244156718687,101.41941013357,102.520495581057,100.04100279555,99.1607357800095,104.360720541118,102.135615866517,99.3944331602393,102.042051793885,101.489737878087,98.076975572525,106.733832555665,98.3154743918481,100.776783619697,98.3720548545046,98.6944222914808,102.507336028565,99.8625117940982,100.518954766655,103.511597621942,102.06845791717,99.4024970327996,107.036010114333,101.592368309742,101.908234716832,99.039452418474,98.395507974946,101.808343236456,104.056676453572,101.537571878009,103.045701160253,102.439632288019,100.35830818436,100.53157996774,101.78710033955,101.063488496906,99.7085399757587,103.394552465591,97.2896686438076,101.057648254779,100.238104395609,99.3001121195726,105.606768357963,110.059283474227,105.15403282317,99.6832499315847,103.111777047163,102.028021297018,101.983474484851,102.072267267859,101.00970948029,99.3359378642121,102.382556520644,97.630695008878,102.723333259383,98.0023354905654,105.432730513697,102.921046792151,104.07996747414,97.9854707303705,96.4019689425654,101.842096389211
2008-04-01,99.1240512268207,102.296405259573,100.89629742971,101.011534871218,95.8998739030867,98.4066657304613,98.1573966178453,99.4796412825907,99.7621113568441,98.9450953450145,98.5703307137328,100.703895947213,101.273545681353,100.651551855098,97.9992227536432,99.2105569593771,100.002428856308,96.7137019869598,98.0574728354627,97.8655264472933,99.7885985314113,98.9494384398508,98.7589285204671,97.8241935911069,98.8057032402233,95.407129639696,99.4065862689536,99.9099380032345,99.4442108261627,98.6019044419923,97.4499558932282,99.5130941927441,99.5484835472854,99.6537695757613,97.5240411576645,98.7643138374485,100.535452347637,100.224329714809,101.193310781719,98.7878956979393,97.8846224484188,101.913610455794,100.378097501901,98.431757163309,100.616409544761,100.890373555283,98.2361665749205,105.50006152718,98.0502551437359,100.132499927725,97.512393516923,99.4901774528883,99.9714407245271,99.982461039493,99.376295166071,101.878239772408,100.974557180942,98.2884987196542,105.834605519269,99.5234437638627,100.182418464988,98.7266544553978,97.4595618233974,99.1407250200146,102.446892638389,99.2459748852256,101.628497274801,100.438406418343,99.4294811997998,98.6412489436449,100.270052186435,100.98103296761,99.4185975681005,101.311614375768,97.3644839766204,99.6314542565971,99.3839155951097,98.8874919160664,102.902982551664,105.429706525083,103.249450433089,99.3272336127157,102.933960814027,101.26295001889,101.172679959471,100.332821981668,98.3814965347252,98.8799299353036,99.794181632943,98.5374169467383,101.303160662276,97.544378615265,103.79256762183,101.156207134429,103.485041657188,97.4165734330561,96.3961518831017,101.227614884267
